Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774893429,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893429,10000,POST,/predict,1528.900000,14.600000,3100,3500,3800,4000,15000,16000,17000,19000,21000,21000,21000,430523,4340,3000.0,3832.2036119564523,2.440809999825433,39991.004497000176,44.54700445736929
1774893429,10000,,Aggregated,1528.900000,14.600000,3100,3500,3800,4000,15000,16000,17000,19000,21000,21000,21000,450523,4340,3000.0,4006.392642898158,2.440809999825433,48197.12224699833,52.18048801060101
1774893430,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893430,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893430,10000,POST,/predict,1575.700000,16.400000,3200,3600,3900,4000,15000,16000,16000,20000,21000,21000,21000,432744,4370,3000.0,3832.972127311403,2.440809999825433,39991.004497000176,44.54636921597989
1774893430,10000,,Aggregated,1575.700000,16.400000,3200,3600,3900,4000,15000,16000,16000,20000,21000,21000,21000,452744,4370,3000.0,4006.2726999967417,2.440809999825433,48197.12224699833,52.14243369321294
1774893431,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893431,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893431,10000,POST,/predict,1575.700000,16.400000,3200,3600,3900,4000,15000,16000,17000,20000,21000,21000,21000,432744,4370,3000.0,3832.972127311403,2.440809999825433,39991.004497000176,44.54636921597989
1774893431,10000,,Aggregated,1575.700000,16.400000,3200,3600,3900,4000,15000,16000,17000,20000,21000,21000,21000,452744,4370,3000.0,4006.2726999967417,2.440809999825433,48197.12224699833,52.14243369321294
1774893432,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893432,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893432,10000,POST,/predict,1515.000000,14.300000,3200,3600,3900,4000,15000,16000,16000,20000,21000,21000,21000,433204,4378,3000.0,3834.21612677924,2.440809999825433,39991.004497000176,44.54589061966187
1774893432,10000,,Aggregated,1515.000000,14.300000,3200,3600,3900,4000,15000,16000,16000,20000,21000,21000,21000,453204,4378,3000.0,4007.285902179489,2.440809999825433,48197.12224699833,52.13426624654681
1774893433,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893433,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893433,10000,POST,/predict,1469.300000,15.200000,3200,3500,3800,4000,15000,16000,16000,18000,21000,21000,21000,436808,4407,3000.0,3839.594204539692,2.440809999825433,39991.004497000176,44.54655592388418
1774893433,10000,,Aggregated,1469.300000,15.200000,3200,3500,3800,4000,15000,16000,16000,18000,21000,21000,21000,456808,4407,3000.0,4011.0630775350974,2.440809999825433,48197.12224699833,52.075033712194184
1774893434,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893434,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893434,10000,POST,/predict,1469.300000,15.200000,3100,3500,3900,4000,15000,16000,16000,18000,21000,21000,21000,436808,4407,3000.0,3839.594204539692,2.440809999825433,39991.004497000176,44.54655592388418
1774893434,10000,,Aggregated,1469.300000,15.200000,3100,3500,3900,4000,15000,16000,16000,18000,21000,21000,21000,456808,4407,3000.0,4011.0630775350974,2.440809999825433,48197.12224699833,52.075033712194184
1774893435,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893435,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893435,10000,POST,/predict,1607.400000,16.300000,3200,3500,3900,4000,15000,16000,17000,21000,21000,21000,21000,439288,4435,3000.0,3845.6764314573434,2.440809999825433,39991.004497000176,44.54611325599607
1774893435,10000,,Aggregated,1607.400000,16.300000,3200,3500,3900,4000,15000,16000,17000,21000,21000,21000,21000,459288,4435,3000.0,4015.954575882916,2.440809999825433,48197.12224699833,52.033959084496004
1774893436,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893436,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893436,10000,POST,/predict,1540.300000,18.100000,3100,3600,3900,4000,16000,16000,18000,21000,21000,21000,21000,441909,4480,3000.0,3848.461491477251,2.440809999825433,39991.004497000176,44.544564604929974
1774893436,10000,,Aggregated,1540.300000,18.100000,3100,3600,3900,4000,16000,16000,18000,21000,21000,21000,21000,461909,4480,3000.0,4017.6528412810744,2.440809999825433,48197.12224699833,51.989989370200625
1774893437,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893437,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893437,10000,POST,/predict,1540.300000,18.100000,3100,3600,3800,4000,15000,16000,17000,21000,21000,21000,21000,441909,4480,3000.0,3848.461491477251,2.440809999825433,39991.004497000176,44.544564604929974
1774893437,10000,,Aggregated,1540.300000,18.100000,3100,3600,3800,4000,15000,16000,17000,21000,21000,21000,21000,461909,4480,3000.0,4017.6528412810744,2.440809999825433,48197.12224699833,51.989989370200625
1774893438,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893438,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893438,10000,POST,/predict,1479.500000,16.700000,3100,3500,3800,3900,15000,16000,17000,21000,21000,21000,21000,442297,4482,3000.0,3848.610380481594,2.440809999825433,39991.004497000176,44.544923433801266
1774893438,10000,,Aggregated,1479.500000,16.700000,3100,3500,3800,3900,15000,16000,17000,21000,21000,21000,21000,462297,4482,3000.0,4017.65328886397,2.440809999825433,48197.12224699833,51.984083824900445
1774893439,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893439,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893439,10000,POST,/predict,1555.600000,19.600000,3100,3400,3800,3900,15000,16000,16000,20000,21000,21000,21000,445888,4510,3000.0,3850.4478427418,2.440809999825433,39991.004497000176,44.5459106322664
1774893439,10000,,Aggregated,1555.600000,19.600000,3100,3400,3800,3900,15000,16000,16000,20000,21000,21000,21000,465888,4510,3000.0,4018.108911864085,2.440809999825433,48197.12224699833,51.92768862902672
1774893440,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893440,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893440,10000,POST,/predict,1555.600000,19.600000,3100,3300,3700,3800,15000,16000,16000,20000,21000,21000,21000,445888,4510,3000.0,3850.4478427418,2.440809999825433,39991.004497000176,44.5459106322664
1774893440,10000,,Aggregated,1555.600000,19.600000,3100,3300,3700,3800,15000,16000,16000,20000,21000,21000,21000,465888,4510,3000.0,4018.108911864085,2.440809999825433,48197.12224699833,51.92768862902672
1774893441,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893441,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893441,10000,POST,/predict,1507.500000,17.200000,3100,3400,3700,3900,15000,16000,16000,18000,21000,21000,21000,448595,4541,3000.0,3856.113444920756,2.440809999825433,39991.004497000176,44.545973539607
1774893441,10000,,Aggregated,1507.500000,17.200000,3100,3400,3700,3900,15000,16000,16000,18000,21000,21000,21000,468595,4541,3000.0,4022.564149959572,2.440809999825433,48197.12224699833,51.88510547487703
1774893442,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893442,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893442,10000,POST,/predict,1645.000000,19.500000,3100,3300,3700,3800,15000,16000,16000,20000,21000,21000,21000,452844,4597,3000.0,3858.644308700854,2.440809999825433,39991.004497000176,44.54432652304105
1774893442,10000,,Aggregated,1645.000000,19.500000,3100,3300,3700,3800,15000,16000,16000,20000,21000,21000,21000,472844,4597,3000.0,4023.492230747157,2.440809999825433,48197.12224699833,51.817578313354936
1774893443,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893443,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893443,10000,POST,/predict,1645.000000,19.500000,3100,3300,3700,3800,15000,16000,16000,21000,21000,21000,21000,452844,4597,3000.0,3858.644308700854,2.440809999825433,39991.004497000176,44.54432652304105
1774893443,10000,,Aggregated,1645.000000,19.500000,3100,3300,3700,3800,15000,16000,16000,21000,21000,21000,21000,472844,4597,3000.0,4023.492230747157,2.440809999825433,48197.12224699833,51.817578313354936
1774893444,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893444,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893444,10000,POST,/predict,1496.200000,16.600000,3100,3200,3600,3800,15000,16000,16000,20000,21000,21000,21000,453025,4599,3000.0,3858.571615890053,2.440809999825433,39991.004497000176,44.54428784283428
1774893444,10000,,Aggregated,1496.200000,16.600000,3100,3200,3600,3800,15000,16000,16000,20000,21000,21000,21000,473025,4599,3000.0,4023.35953345948,2.440809999825433,48197.12224699833,51.81475820516886
1774893445,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893445,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893445,10000,POST,/predict,1433.100000,17.500000,3100,3300,3600,3800,14000,16000,16000,20000,21000,21000,21000,454522,4602,3000.0,3861.1842200026895,2.440809999825433,39991.004497000176,44.54531353817857
1774893445,10000,,Aggregated,1433.100000,17.500000,3100,3300,3600,3800,14000,16000,16000,20000,21000,21000,21000,474522,4602,3000.0,4025.342157097335,2.440809999825433,48197.12224699833,51.79280412710054
1774893446,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893446,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893446,10000,POST,/predict,1769.900000,19.500000,3100,3200,3600,3800,14000,16000,16000,20000,21000,21000,21000,454883,4604,3000.0,3862.5630015816055,2.440809999825433,39991.004497000176,44.54542816504464
1774893446,10000,,Aggregated,1769.900000,19.500000,3100,3200,3600,3800,14000,16000,16000,20000,21000,21000,21000,474883,4604,3000.0,4026.538079641774,2.440809999825433,48197.12224699833,51.787404476471046
1774893447,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893447,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893447,10000,POST,/predict,1769.900000,19.500000,3100,3200,3600,3800,14000,16000,16000,18000,21000,21000,21000,454883,4604,3000.0,3862.5630015816055,2.440809999825433,39991.004497000176,44.54542816504464
1774893447,10000,,Aggregated,1769.900000,19.500000,3100,3200,3600,3800,14000,16000,16000,18000,21000,21000,21000,474883,4604,3000.0,4026.538079641774,2.440809999825433,48197.12224699833,51.787404476471046
1774893448,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893448,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893448,10000,POST,/predict,1653.400000,16.300000,3100,3600,3800,3800,14000,16000,16000,18000,21000,21000,21000,460200,4690,3000.0,3867.762553585494,2.440809999825433,39991.004497000176,44.54226205997392
1774893448,10000,,Aggregated,1653.400000,16.300000,3100,3600,3800,3800,14000,16000,16000,18000,21000,21000,21000,480200,4690,3000.0,4029.7054647774335,2.440809999825433,48197.12224699833,51.70418367346939
1774893449,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893449,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893449,10000,POST,/predict,1429.500000,14.300000,3100,3700,3800,3800,14000,16000,18000,21000,21000,21000,21000,462997,4715,3000.0,3874.2641584706153,2.440809999825433,39991.004497000176,44.542759456324774
1774893449,10000,,Aggregated,1429.500000,14.300000,3100,3700,3800,3800,14000,16000,18000,21000,21000,21000,21000,482997,4715,3000.0,4035.0000509433776,2.440809999825433,48197.12224699833,51.663186313786625
1774893450,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893450,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893450,10000,POST,/predict,1429.500000,14.300000,3100,3700,3800,3800,14000,16000,18000,21000,21000,21000,21000,462997,4715,3000.0,3874.2641584706153,2.440809999825433,39991.004497000176,44.542759456324774
1774893450,10000,,Aggregated,1429.500000,14.300000,3100,3700,3800,3800,14000,16000,18000,21000,21000,21000,21000,482997,4715,3000.0,4035.0000509433776,2.440809999825433,48197.12224699833,51.663186313786625
1774893451,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893451,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893451,10000,POST,/predict,1771.700000,20.200000,3100,3700,3800,3800,9800,16000,20000,21000,21000,21000,21000,464970,4743,3000.0,3873.5482835008806,2.440809999825433,39991.004497000176,44.54210164096608
1774893451,10000,,Aggregated,1771.700000,20.200000,3100,3700,3800,3800,9800,16000,20000,21000,21000,21000,21000,484970,4743,3000.0,4033.659777729517,2.440809999825433,48197.12224699833,51.633587644596574
1774893452,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893452,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893452,10000,POST,/predict,1771.700000,20.200000,3100,3700,3800,3900,14000,16000,20000,21000,21000,21000,21000,465118,4743,3000.0,3873.5880149316145,2.440809999825433,39991.004497000176,44.54225164366892
1774893452,10000,,Aggregated,1771.700000,20.200000,3100,3700,3800,3900,14000,16000,20000,21000,21000,21000,21000,485118,4743,3000.0,4033.6490242684085,2.440809999825433,48197.12224699833,51.631567989643756
1774893453,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893453,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893453,10000,POST,/predict,1771.700000,20.200000,3200,3700,3800,3900,11000,16000,20000,21000,21000,21000,21000,465118,4743,3000.0,3873.5880149316145,2.440809999825433,39991.004497000176,44.54225164366892
1774893453,10000,,Aggregated,1771.700000,20.200000,3200,3700,3800,3900,11000,16000,20000,21000,21000,21000,21000,485118,4743,3000.0,4033.6490242684085,2.440809999825433,48197.12224699833,51.631567989643756
1774893454,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893454,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893454,10000,POST,/predict,1628.600000,17.900000,3100,3700,3800,3800,10000,16000,18000,21000,21000,21000,21000,469692,4781,3000.0,3874.9608196754007,2.440809999825433,39991.004497000176,44.543351813528865
1774893454,10000,,Aggregated,1628.600000,17.900000,3100,3700,3800,3800,10000,16000,18000,21000,21000,21000,21000,489692,4781,3000.0,4033.4707006466465,2.440809999825433,48197.12224699833,51.56640500559536
1774893455,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893455,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893455,10000,POST,/predict,1341.300000,17.900000,3100,3700,3800,3800,10000,15000,17000,21000,21000,21000,21000,472571,4811,3000.0,3878.4022595411975,2.440809999825433,39991.004497000176,44.54288138713548
1774893455,10000,,Aggregated,1341.300000,17.900000,3100,3700,3800,3800,10000,15000,17000,21000,21000,21000,21000,492571,4811,3000.0,4035.8459414373206,2.440809999825433,48197.12224699833,51.52490503907051
1774893456,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893456,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893456,10000,POST,/predict,1341.300000,17.900000,3100,3700,3800,3800,10000,15000,17000,21000,21000,21000,21000,472571,4811,3000.0,3878.4022595411975,2.440809999825433,39991.004497000176,44.54288138713548
1774893456,10000,,Aggregated,1341.300000,17.900000,3100,3700,3800,3800,10000,15000,17000,21000,21000,21000,21000,492571,4811,3000.0,4035.8459414373206,2.440809999825433,48197.12224699833,51.52490503907051
1774893457,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893457,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893457,10000,POST,/predict,1798.700000,20.300000,3100,3600,3800,3800,9700,15000,16000,21000,21000,21000,21000,475556,4852,3000.0,3876.9997130713928,2.440809999825433,39991.004497000176,44.54173010118682
1774893457,10000,,Aggregated,1798.700000,20.300000,3100,3600,3800,3800,9700,15000,16000,21000,21000,21000,21000,495556,4852,3000.0,4033.5516320566367,2.440809999825433,48197.12224699833,51.481743738346424
1774893458,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893458,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893458,10000,POST,/predict,1598.100000,18.200000,3100,3500,3800,3800,9800,15000,17000,21000,21000,21000,21000,476048,4865,3000.0,3877.1488166871163,2.440809999825433,39991.004497000176,44.54093704836487
1774893458,10000,,Aggregated,1598.100000,18.200000,3100,3500,3800,3800,9800,15000,17000,21000,21000,21000,21000,496048,4865,3000.0,4033.539449634607,2.440809999825433,48197.12224699833,51.47409928071477
1774893459,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893459,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893459,10000,POST,/predict,1598.100000,18.200000,3100,3500,3700,3800,9700,15000,16000,17000,20000,21000,21000,476048,4865,3000.0,3877.1488166871163,2.440809999825433,39991.004497000176,44.54093704836487
1774893459,10000,,Aggregated,1598.100000,18.200000,3100,3500,3700,3800,9700,15000,16000,17000,20000,21000,21000,496048,4865,3000.0,4033.539449634607,2.440809999825433,48197.12224699833,51.47409928071477
1774893460,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893460,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893460,10000,POST,/predict,1494.200000,16.800000,3100,3400,3700,3800,10000,15000,15000,16000,20000,21000,21000,479538,4888,3000.0,3882.228408025911,2.440809999825433,39991.004497000176,44.54224065663201
1774893460,10000,,Aggregated,1494.200000,16.800000,3100,3400,3700,3800,10000,15000,15000,16000,20000,21000,21000,499538,4888,3000.0,4037.323053209182,2.440809999825433,48197.12224699833,51.42691246711962
1774893461,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893461,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893461,10000,POST,/predict,1376.500000,16.600000,3200,3400,3700,3800,11000,15000,16000,16000,20000,21000,21000,481778,4907,3000.0,3884.595802458998,2.440809999825433,39991.004497000176,44.54244693614071
1774893461,10000,,Aggregated,1376.500000,16.600000,3200,3400,3700,3800,11000,15000,16000,16000,20000,21000,21000,501778,4907,3000.0,4038.903725438681,2.440809999825433,48197.12224699833,51.39637648521856
1774893462,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893462,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893462,10000,POST,/predict,1376.500000,16.600000,3200,3400,3700,3800,11000,15000,16000,16000,20000,21000,21000,481778,4907,3000.0,3884.595802458998,2.440809999825433,39991.004497000176,44.54244693614071
1774893462,10000,,Aggregated,1376.500000,16.600000,3200,3400,3700,3800,11000,15000,16000,16000,20000,21000,21000,501778,4907,3000.0,4038.903725438681,2.440809999825433,48197.12224699833,51.39637648521856
1774893463,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893463,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893463,10000,POST,/predict,1700.300000,16.800000,3200,3500,3700,3800,9700,15000,15000,16000,20000,21000,21000,484154,4954,3000.0,3884.074849925359,2.440809999825433,39991.004497000176,44.5402144772118
1774893463,10000,,Aggregated,1700.300000,16.800000,3200,3500,3700,3800,9700,15000,15000,16000,20000,21000,21000,504154,4954,3000.0,4037.6762098819836,2.440809999825433,48197.12224699833,51.36193107661548
1774893464,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893464,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893464,10000,POST,/predict,1531.900000,16.400000,3200,3500,3800,3900,9900,15000,16000,16000,20000,21000,21000,485225,4989,3100.0,3883.5435512103177,2.440809999825433,39991.004497000176,44.537954557164205
1774893464,10000,,Aggregated,1531.900000,16.400000,3200,3500,3800,3900,9900,15000,16000,16000,20000,21000,21000,505225,4989,3000.0,4036.840331856313,2.440809999825433,48197.12224699833,51.34529961898164
1774893465,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
1774893465,10000,GET,/models,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,290.0,629.3878123985863,12.126493998948717,3760.2309150006477,399.0
1774893465,10000,POST,/predict,1531.900000,16.400000,3200,3500,3800,3900,9700,15000,15000,16000,20000,20000,20000,485225,4989,3100.0,3883.5435512103177,2.440809999825433,39991.004497000176,44.537954557164205
1774893465,10000,,Aggregated,1531.900000,16.400000,3200,3500,3800,3900,9700,15000,15000,16000,20000,20000,20000,505225,4989,3000.0,4036.840331856313,2.440809999825433,48197.12224699833,51.34529961898164
1774893466,10000,GET,/health,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10000,0,8100.0,14882.635890209394,98.84624299957068,48197.12224699833,34.0
